rgn_id,sector,year,value,analysis_year
2,tour,2006,88496.6070713141,2012
2,tour,2007,98014.0544315347,2012
2,tran,2001,24763.4520788819,2012
2,tran,2003,90884.9269943019,2012
2,tran,2004,103428.079371439,2012
2,tran,2005,57048.5540754096,2012
2,tran,2006,76541.9421073717,2012
2,tran,2007,153481.793091168,2012
2,cf,2003,42291.8558582621,2013
2,cf,2004,46391.0896323007,2013
2,cf,2005,49255.1081730769,2013
2,cf,2006,58321.7203080483,2013
2,cf,2007,58597.1777065527,2013
2,cf,2008,60654.1800213675,2013
2,ph,2003,28471.1204594017,2013
2,ph,2004,33158.105746973,2013
2,ph,2005,34750.968215812,2013
2,ph,2006,34114.2717236467,2013
2,ph,2007,39907.1625712251,2013
2,ph,2008,38100.530292913,2013
2,sb,2003,30289.6690259972,2013
2,sb,2004,35456.9227430555,2013
2,sb,2005,37573.9405270655,2013
2,sb,2006,37967.3366274929,2013
2,sb,2007,40804.4343171295,2013
2,sb,2008,42941.6733440171,2013
2,tour,2003,79305.2703770478,2013
2,tour,2004,83223.6328124999,2013
2,tour,2005,84009.7030248398,2013
2,tour,2006,88496.6070713141,2013
2,tour,2007,98014.0544315347,2013
2,tour,2008,94517.9147747508,2013
2,tran,2003,90884.9269943019,2013
2,tran,2004,103428.079371439,2013
2,tran,2005,57048.5540754096,2013
2,tran,2006,76541.9421073717,2013
2,tran,2007,153481.793091168,2013
2,tran,2008,89492.115162037,2013
3,cf,2002,37097.7925792378,2012
3,cf,2003,42291.8558582621,2012
3,cf,2004,46391.0896323007,2012
3,cf,2005,49255.1081730769,2012
3,cf,2006,58321.7203080483,2012
3,cf,2007,58597.1777065527,2012
3,ph,2002,26810.4661903489,2012
3,ph,2003,28471.1204594017,2012
3,ph,2004,33158.105746973,2012
3,ph,2005,34750.968215812,2012
3,ph,2006,34114.2717236467,2012
3,ph,2007,39907.1625712251,2012
3,sb,2002,25574.0406873219,2012
3,sb,2003,30289.6690259972,2012
3,sb,2004,35456.9227430555,2012
3,sb,2005,37573.9405270655,2012
3,sb,2006,37967.3366274929,2012
3,sb,2007,40804.4343171295,2012
3,tour,2002,70718.6164529916,2012
3,tour,2003,79305.2703770478,2012
3,tour,2004,83223.6328124999,2012
3,tour,2005,84009.7030248398,2012
3,tour,2006,88496.6070713141,2012
3,tour,2007,98014.0544315347,2012
3,tran,2001,24763.4520788819,2012
3,tran,2003,90884.9269943019,2012
3,tran,2004,103428.079371439,2012
3,tran,2005,57048.5540754096,2012
3,tran,2006,76541.9421073717,2012
3,tran,2007,153481.793091168,2012
3,cf,2003,42291.8558582621,2013
3,cf,2004,46391.0896323007,2013
3,cf,2005,49255.1081730769,2013
3,cf,2006,58321.7203080483,2013
3,cf,2007,58597.1777065527,2013
3,cf,2008,60654.1800213675,2013
3,ph,2003,28471.1204594017,2013
3,ph,2004,33158.105746973,2013
3,ph,2005,34750.968215812,2013
3,ph,2006,34114.2717236467,2013
3,ph,2007,39907.1625712251,2013
3,ph,2008,38100.530292913,2013
3,sb,2003,30289.6690259972,2013
3,sb,2004,35456.9227430555,2013
3,sb,2005,37573.9405270655,2013
3,sb,2006,37967.3366274929,2013
3,sb,2007,40804.4343171295,2013
3,sb,2008,42941.6733440171,2013
3,tour,2003,79305.2703770478,2013
3,tour,2004,83223.6328124999,2013
3,tour,2005,84009.7030248398,2013
3,tour,2006,88496.6070713141,2013
3,tour,2007,98014.0544315347,2013
3,tour,2008,94517.9147747508,2013
3,tran,2003,90884.9269943019,2013
3,tran,2004,103428.079371439,2013
3,tran,2005,57048.5540754096,2013
3,tran,2006,76541.9421073717,2013
3,tran,2007,153481.793091168,2013
3,tran,2008,89492.115162037,2013
4,cf,2002,37097.7925792378,2012
4,cf,2003,42291.8558582621,2012
4,cf,2004,46391.0896323007,2012
4,cf,2005,49255.1081730769,2012
4,cf,2006,58321.7203080483,2012
4,cf,2007,58597.1777065527,2012
4,ph,2002,26810.4661903489,2012
4,ph,2003,28471.1204594017,2012
4,ph,2004,33158.105746973,2012
4,ph,2005,34750.968215812,2012
4,ph,2006,34114.2717236467,2012
4,ph,2007,39907.1625712251,2012
4,sb,2002,25574.0406873219,2012
4,sb,2003,30289.6690259972,2012
4,sb,2004,35456.9227430555,2012
4,sb,2005,37573.9405270655,2012
4,sb,2006,37967.3366274929,2012
4,sb,2007,40804.4343171295,2012
4,tour,2002,70718.6164529916,2012
4,tour,2003,79305.2703770478,2012
4,tour,2004,83223.6328124999,2012
4,tour,2005,84009.7030248398,2012
4,tour,2006,88496.6070713141,2012
4,tour,2007,98014.0544315347,2012
4,tran,2001,24763.4520788819,2012
4,tran,2003,90884.9269943019,2012
4,tran,2004,103428.079371439,2012
4,tran,2005,57048.5540754096,2012
4,tran,2006,76541.9421073717,2012
4,tran,2007,153481.793091168,2012
4,cf,2003,42291.8558582621,2013
4,cf,2004,46391.0896323007,2013
4,cf,2005,49255.1081730769,2013
4,cf,2006,58321.7203080483,2013
4,cf,2007,58597.1777065527,2013
4,cf,2008,60654.1800213675,2013
4,ph,2003,28471.1204594017,2013
4,ph,2004,33158.105746973,2013
4,ph,2005,34750.968215812,2013
4,ph,2006,34114.2717236467,2013
4,ph,2007,39907.1625712251,2013
4,ph,2008,38100.530292913,2013
4,sb,2003,30289.6690259972,2013
4,sb,2004,35456.9227430555,2013
4,sb,2005,37573.9405270655,2013
4,sb,2006,37967.3366274929,2013
4,sb,2007,40804.4343171295,2013
4,sb,2008,42941.6733440171,2013
4,tour,2003,79305.2703770478,2013
4,tour,2004,83223.6328124999,2013
4,tour,2005,84009.7030248398,2013
4,tour,2006,88496.6070713141,2013
4,tour,2007,98014.0544315347,2013
4,tour,2008,94517.9147747508,2013
4,tran,2003,90884.9269943019,2013
4,tran,2004,103428.079371439,2013
4,tran,2005,57048.5540754096,2013
4,tran,2006,76541.9421073717,2013
4,tran,2007,153481.793091168,2013
4,tran,2008,89492.115162037,2013
5,cf,2002,37097.7925792378,2012
5,cf,2003,42291.8558582621,2012
5,cf,2004,46391.0896323007,2012
5,cf,2005,49255.1081730769,2012
5,cf,2006,58321.7203080483,2012
5,cf,2007,58597.1777065527,2012
5,ph,2002,26810.4661903489,2012
5,ph,2003,28471.1204594017,2012
5,ph,2004,33158.105746973,2012
5,ph,2005,34750.968215812,2012
5,ph,2006,34114.2717236467,2012
5,ph,2007,39907.1625712251,2012
5,sb,2002,25574.0406873219,2012
5,sb,2003,30289.6690259972,2012
5,sb,2004,35456.9227430555,2012
5,sb,2005,37573.9405270655,2012
5,sb,2006,37967.3366274929,2012
5,sb,2007,40804.4343171295,2012
5,tour,2002,70718.6164529916,2012
5,tour,2003,79305.2703770478,2012
5,tour,2004,83223.6328124999,2012
5,tour,2005,84009.7030248398,2012
5,tour,2006,88496.6070713141,2012
5,tour,2007,98014.0544315347,2012
5,tran,2001,24763.4520788819,2012
5,tran,2003,90884.9269943019,2012
5,tran,2004,103428.079371439,2012
5,tran,2005,57048.5540754096,2012
5,tran,2006,76541.9421073717,2012
5,tran,2007,153481.793091168,2012
5,cf,2003,42291.8558582621,2013
5,cf,2004,46391.0896323007,2013
5,cf,2005,49255.1081730769,2013
5,cf,2006,58321.7203080483,2013
5,cf,2007,58597.1777065527,2013
5,cf,2008,60654.1800213675,2013
5,ph,2003,28471.1204594017,2013
5,ph,2004,33158.105746973,2013
5,ph,2005,34750.968215812,2013
5,ph,2006,34114.2717236467,2013
5,ph,2007,39907.1625712251,2013
5,ph,2008,38100.530292913,2013
5,sb,2003,30289.6690259972,2013
5,sb,2004,35456.9227430555,2013
5,sb,2005,37573.9405270655,2013
5,sb,2006,37967.3366274929,2013
5,sb,2007,40804.4343171295,2013
5,sb,2008,42941.6733440171,2013
5,tour,2003,79305.2703770478,2013
5,tour,2004,83223.6328124999,2013
5,tour,2005,84009.7030248398,2013
5,tour,2006,88496.6070713141,2013
5,tour,2007,98014.0544315347,2013
5,tour,2008,94517.9147747508,2013
5,tran,2003,90884.9269943019,2013
5,tran,2004,103428.079371439,2013
5,tran,2005,57048.5540754096,2013
5,tran,2006,76541.9421073717,2013
5,tran,2007,153481.793091168,2013
5,tran,2008,89492.115162037,2013
6,cf,2002,37097.7925792378,2012
6,cf,2003,42291.8558582621,2012
6,cf,2004,46391.0896323007,2012
6,cf,2005,49255.1081730769,2012
6,cf,2006,58321.7203080483,2012
6,cf,2007,58597.1777065527,2012
6,ph,2002,26810.4661903489,2012
6,ph,2003,28471.1204594017,2012
6,ph,2004,33158.105746973,2012
6,ph,2005,34750.968215812,2012
6,ph,2006,34114.2717236467,2012
6,ph,2007,39907.1625712251,2012
6,sb,2002,25574.0406873219,2012
6,sb,2003,30289.6690259972,2012
6,sb,2004,35456.9227430555,2012
6,sb,2005,37573.9405270655,2012
6,sb,2006,37967.3366274929,2012
6,sb,2007,40804.4343171295,2012
6,tour,2002,70718.6164529916,2012
6,tour,2003,79305.2703770478,2012
6,tour,2004,83223.6328124999,2012
6,tour,2005,84009.7030248398,2012
6,tour,2006,88496.6070713141,2012
6,tour,2007,98014.0544315347,2012
6,tran,2001,24763.4520788819,2012
6,tran,2003,90884.9269943019,2012
6,tran,2004,103428.079371439,2012
6,tran,2005,57048.5540754096,2012
6,tran,2006,76541.9421073717,2012
6,tran,2007,153481.793091168,2012
6,cf,2003,42291.8558582621,2013
6,cf,2004,46391.0896323007,2013
6,cf,2005,49255.1081730769,2013
6,cf,2006,58321.7203080483,2013
6,cf,2007,58597.1777065527,2013
6,cf,2008,60654.1800213675,2013
6,ph,2003,28471.1204594017,2013
6,ph,2004,33158.105746973,2013
6,ph,2005,34750.968215812,2013
6,ph,2006,34114.2717236467,2013
6,ph,2007,39907.1625712251,2013
6,ph,2008,38100.530292913,2013
6,sb,2003,30289.6690259972,2013
6,sb,2004,35456.9227430555,2013
6,sb,2005,37573.9405270655,2013
6,sb,2006,37967.3366274929,2013
6,sb,2007,40804.4343171295,2013
6,sb,2008,42941.6733440171,2013
6,tour,2003,79305.2703770478,2013
6,tour,2004,83223.6328124999,2013
6,tour,2005,84009.7030248398,2013
6,tour,2006,88496.6070713141,2013
6,tour,2007,98014.0544315347,2013
6,tour,2008,94517.9147747508,2013
6,tran,2003,90884.9269943019,2013
6,tran,2004,103428.079371439,2013
6,tran,2005,57048.5540754096,2013
6,tran,2006,76541.9421073717,2013
6,tran,2007,153481.793091168,2013
6,tran,2008,89492.115162037,2013
7,cf,2002,37097.7925792378,2012
7,cf,2003,42291.8558582621,2012
7,cf,2004,46391.0896323007,2012
7,cf,2005,49255.1081730769,2012
7,cf,2006,58321.7203080483,2012
7,cf,2007,58597.1777065527,2012
7,ph,2002,26810.4661903489,2012
7,ph,2003,28471.1204594017,2012
7,ph,2004,33158.105746973,2012
7,ph,2005,34750.968215812,2012
7,ph,2006,34114.2717236467,2012
7,ph,2007,39907.1625712251,2012
7,sb,2002,25574.0406873219,2012
7,sb,2003,30289.6690259972,2012
7,sb,2004,35456.9227430555,2012
7,sb,2005,37573.9405270655,2012
7,sb,2006,37967.3366274929,2012
7,sb,2007,40804.4343171295,2012
7,tour,2002,70718.6164529916,2012
7,tour,2003,79305.2703770478,2012
7,tour,2004,83223.6328124999,2012
7,tour,2005,84009.7030248398,2012
7,tour,2006,88496.6070713141,2012
7,tour,2007,98014.0544315347,2012
7,tran,2001,24763.4520788819,2012
7,tran,2003,90884.9269943019,2012
7,tran,2004,103428.079371439,2012
7,tran,2005,57048.5540754096,2012
7,tran,2006,76541.9421073717,2012
7,tran,2007,153481.793091168,2012
7,cf,2003,42291.8558582621,2013
7,cf,2004,46391.0896323007,2013
7,cf,2005,49255.1081730769,2013
7,cf,2006,58321.7203080483,2013
7,cf,2007,58597.1777065527,2013
7,cf,2008,60654.1800213675,2013
7,ph,2003,28471.1204594017,2013
7,ph,2004,33158.105746973,2013
7,ph,2005,34750.968215812,2013
7,ph,2006,34114.2717236467,2013
7,ph,2007,39907.1625712251,2013
7,ph,2008,38100.530292913,2013
7,sb,2003,30289.6690259972,2013
7,sb,2004,35456.9227430555,2013
7,sb,2005,37573.9405270655,2013
7,sb,2006,37967.3366274929,2013
7,sb,2007,40804.4343171295,2013
7,sb,2008,42941.6733440171,2013
7,tour,2003,79305.2703770478,2013
7,tour,2004,83223.6328124999,2013
7,tour,2005,84009.7030248398,2013
7,tour,2006,88496.6070713141,2013
7,tour,2007,98014.0544315347,2013
7,tour,2008,94517.9147747508,2013
7,tran,2003,90884.9269943019,2013
7,tran,2004,103428.079371439,2013
7,tran,2005,57048.5540754096,2013
7,tran,2006,76541.9421073717,2013
7,tran,2007,153481.793091168,2013
7,tran,2008,89492.115162037,2013
8,cf,2002,37097.7925792378,2012
8,cf,2003,42291.8558582621,2012
8,cf,2004,46391.0896323007,2012
8,cf,2005,49255.1081730769,2012
8,cf,2006,58321.7203080483,2012
8,cf,2007,58597.1777065527,2012
8,ph,2002,26810.4661903489,2012
8,ph,2003,28471.1204594017,2012
8,ph,2004,33158.105746973,2012
8,ph,2005,34750.968215812,2012
8,ph,2006,34114.2717236467,2012
8,ph,2007,39907.1625712251,2012
8,sb,2002,25574.0406873219,2012
8,sb,2003,30289.6690259972,2012
8,sb,2004,35456.9227430555,2012
8,sb,2005,37573.9405270655,2012
8,sb,2006,37967.3366274929,2012
8,sb,2007,40804.4343171295,2012
8,tour,2002,70718.6164529916,2012
8,tour,2003,79305.2703770478,2012
8,tour,2004,83223.6328124999,2012
8,tour,2005,84009.7030248398,2012
8,tour,2006,88496.6070713141,2012
8,tour,2007,98014.0544315347,2012
8,tran,2001,24763.4520788819,2012
8,tran,2003,90884.9269943019,2012
8,tran,2004,103428.079371439,2012
8,tran,2005,57048.5540754096,2012
8,tran,2006,76541.9421073717,2012
8,tran,2007,153481.793091168,2012
8,cf,2003,42291.8558582621,2013
8,cf,2004,46391.0896323007,2013
8,cf,2005,49255.1081730769,2013
8,cf,2006,58321.7203080483,2013
8,cf,2007,58597.1777065527,2013
8,cf,2008,60654.1800213675,2013
8,ph,2003,28471.1204594017,2013
8,ph,2004,33158.105746973,2013
8,ph,2005,34750.968215812,2013
8,ph,2006,34114.2717236467,2013
8,ph,2007,39907.1625712251,2013
8,ph,2008,38100.530292913,2013
8,sb,2003,30289.6690259972,2013
8,sb,2004,35456.9227430555,2013
8,sb,2005,37573.9405270655,2013
8,sb,2006,37967.3366274929,2013
8,sb,2007,40804.4343171295,2013
8,sb,2008,42941.6733440171,2013
8,tour,2003,79305.2703770478,2013
8,tour,2004,83223.6328124999,2013
8,tour,2005,84009.7030248398,2013
8,tour,2006,88496.6070713141,2013
8,tour,2007,98014.0544315347,2013
8,tour,2008,94517.9147747508,2013
8,tran,2003,90884.9269943019,2013
8,tran,2004,103428.079371439,2013
8,tran,2005,57048.5540754096,2013
8,tran,2006,76541.9421073717,2013
8,tran,2007,153481.793091168,2013
8,tran,2008,89492.115162037,2013
9,cf,2002,37097.7925792378,2012
9,cf,2003,42291.8558582621,2012
9,cf,2004,46391.0896323007,2012
9,cf,2005,49255.1081730769,2012
9,cf,2006,58321.7203080483,2012
9,cf,2007,58597.1777065527,2012
9,ph,2002,26810.4661903489,2012
9,ph,2003,28471.1204594017,2012
9,ph,2004,33158.105746973,2012
9,ph,2005,34750.968215812,2012
9,ph,2006,34114.2717236467,2012
9,ph,2007,39907.1625712251,2012
9,sb,2002,25574.0406873219,2012
9,sb,2003,30289.6690259972,2012
9,sb,2004,35456.9227430555,2012
9,sb,2005,37573.9405270655,2012
9,sb,2006,37967.3366274929,2012
9,sb,2007,40804.4343171295,2012
9,tour,2002,70718.6164529916,2012
9,tour,2003,79305.2703770478,2012
9,tour,2004,83223.6328124999,2012
9,tour,2005,84009.7030248398,2012
9,tour,2006,88496.6070713141,2012
9,tour,2007,98014.0544315347,2012
9,tran,2001,24763.4520788819,2012
9,tran,2003,90884.9269943019,2012
9,tran,2004,103428.079371439,2012
9,tran,2005,57048.5540754096,2012
9,tran,2006,76541.9421073717,2012
9,tran,2007,153481.793091168,2012
9,cf,2003,42291.8558582621,2013
9,cf,2004,46391.0896323007,2013
9,cf,2005,49255.1081730769,2013
9,cf,2006,58321.7203080483,2013
9,cf,2007,58597.1777065527,2013
9,cf,2008,60654.1800213675,2013
9,ph,2003,28471.1204594017,2013
9,ph,2004,33158.105746973,2013
9,ph,2005,34750.968215812,2013
9,ph,2006,34114.2717236467,2013
9,ph,2007,39907.1625712251,2013
9,ph,2008,38100.530292913,2013
9,sb,2003,30289.6690259972,2013
9,sb,2004,35456.9227430555,2013
9,sb,2005,37573.9405270655,2013
9,sb,2006,37967.3366274929,2013
9,sb,2007,40804.4343171295,2013
9,sb,2008,42941.6733440171,2013
9,tour,2003,79305.2703770478,2013
9,tour,2004,83223.6328124999,2013
9,tour,2005,84009.7030248398,2013
9,tour,2006,88496.6070713141,2013
9,tour,2007,98014.0544315347,2013
9,tour,2008,94517.9147747508,2013
9,tran,2003,90884.9269943019,2013
9,tran,2004,103428.079371439,2013
9,tran,2005,57048.5540754096,2013
9,tran,2006,76541.9421073717,2013
9,tran,2007,153481.793091168,2013
9,tran,2008,89492.115162037,2013
